_id,theaterId,location
59a47286cfa9a3a73e51e83b,144,"{'address': {'street1': '31350 Courthouse Dr', 'city': 'Union City', 'state': 'CA', 'zipcode': '94587'}, 'geo': {'type': 'Point', 'coordinates': [-122.06322, 37.601608]}}"
59a47286cfa9a3a73e51e83c,1453,"{'address': {'street1': '7980 Skyland Ridge Pkwy', 'city': 'Raleigh', 'state': 'NC', 'zipcode': '27617'}, 'geo': {'type': 'Point', 'coordinates': [-78.783262, 35.9146929]}}"
59a47286cfa9a3a73e51e83d,1452,"{'address': {'street1': '135 N Cattleman Rd', 'city': 'Sarasota', 'state': 'FL', 'zipcode': '34243'}, 'geo': {'type': 'Point', 'coordinates': [-82.45397, 27.38664]}}"
59a47286cfa9a3a73e51e83e,1454,"{'address': {'street1': '8905 SW Cascade Ave', 'city': 'Beaverton', 'state': 'OR', 'zipcode': '97008'}, 'geo': {'type': 'Point', 'coordinates': [-122.78477, 45.452473]}}"
59a47286cfa9a3a73e51e83f,1457,"{'address': {'street1': '3550 S General Bruce Dr', 'city': 'Temple', 'state': 'TX', 'zipcode': '76504'}, 'geo': {'type': 'Point', 'coordinates': [-97.387077, 31.09046]}}"
59a47286cfa9a3a73e51e840,1458,"{'address': {'street1': '104 Highway 332 E', 'street2': 'Ste 200', 'city': 'Lake Jackson', 'state': 'TX', 'zipcode': '77566'}, 'geo': {'type': 'Point', 'coordinates': [-95.456131, 29.044149]}}"
59a47286cfa9a3a73e51e841,1459,"{'address': {'street1': '5419 W Loop 1604 N', 'city': 'San Antonio', 'state': 'TX', 'zipcode': '78253'}, 'geo': {'type': 'Point', 'coordinates': [-98.70968, 29.49046]}}"
59a47286cfa9a3a73e51e842,1455,"{'address': {'street1': '4401 Transit Rd', 'city': 'Buffalo', 'state': 'NY', 'zipcode': '14221'}, 'geo': {'type': 'Point', 'coordinates': [-78.6984, 42.98654]}}"
59a47286cfa9a3a73e51e843,1456,"{'address': {'street1': '1138 S Clearview Pkwy', 'city': 'New Orleans', 'state': 'LA', 'zipcode': '70123'}, 'geo': {'type': 'Point', 'coordinates': [-90.185684, 29.960909]}}"
59a47286cfa9a3a73e51e844,145,"{'address': {'street1': '701 Hebron Rd', 'city': 'Heath', 'state': 'OH', 'zipcode': '43056'}, 'geo': {'type': 'Point', 'coordinates': [-82.436119, 40.033432]}}"
59a47286cfa9a3a73e51e845,1460,"{'address': {'street1': '3334 Princess Anne Rd', 'city': 'Virginia Beach', 'state': 'VA', 'zipcode': '23456'}, 'geo': {'type': 'Point', 'coordinates': [-76.08811, 36.77465]}}"
59a47286cfa9a3a73e51e846,1461,"{'address': {'street1': '2 Galleria Mall Dr', 'city': 'Taunton', 'state': 'MA', 'zipcode': '02780'}, 'geo': {'type': 'Point', 'coordinates': [-71.051697, 41.865547]}}"
59a47286cfa9a3a73e51e847,1462,"{'address': {'street1': '2641 Beene Blvd', 'city': 'Bossier City', 'state': 'LA', 'zipcode': '71111'}, 'geo': {'type': 'Point', 'coordinates': [-93.706, 32.55937]}}"
59a47286cfa9a3a73e51e848,1463,"{'address': {'street1': '8100 Old Carriage Ct', 'city': 'Shakopee', 'state': 'MN', 'zipcode': '55379'}, 'geo': {'type': 'Point', 'coordinates': [-93.413391, 44.779266]}}"
59a47286cfa9a3a73e51e849,1465,"{'address': {'street1': '7297 Battle Hill Dr', 'city': 'Mechanicsville', 'state': 'VA', 'zipcode': '23111'}, 'geo': {'type': 'Point', 'coordinates': [-77.356461, 37.607933]}}"
59a47286cfa9a3a73e51e84a,1464,"{'address': {'street1': '14 Crossing Way', 'street2': 'Suite 4', 'city': 'Augusta', 'state': 'ME', 'zipcode': '04330'}, 'geo': {'type': 'Point', 'coordinates': [-69.810112, 44.315258]}}"
59a47286cfa9a3a73e51e84b,1466,"{'address': {'street1': '5135 Sunset Blvd', 'city': 'Lexington', 'state': 'SC', 'zipcode': '29072'}, 'geo': {'type': 'Point', 'coordinates': [-81.198, 34.00471]}}"
59a47286cfa9a3a73e51e84c,1468,"{'address': {'street1': '44a Albany Tpke', 'city': 'West Simsbury', 'state': 'CT', 'zipcode': '06092'}, 'geo': {'type': 'Point', 'coordinates': [-72.86943, 41.81984]}}"
59a47286cfa9a3a73e51e84d,1467,"{'address': {'street1': '660 Sunrise Hwy', 'city': 'Baldwin', 'state': 'NY', 'zipcode': '11510'}, 'geo': {'type': 'Point', 'coordinates': [-73.612717, 40.65556]}}"
59a47286cfa9a3a73e51e84e,146,"{'address': {'street1': '45575 Dulles Eastern Plz', 'street2': 'Ste 188', 'city': 'Sterling', 'state': 'VA', 'zipcode': '20165'}, 'geo': {'type': 'Point', 'coordinates': [-77.424156, 39.024071]}}"
59a47286cfa9a3a73e51e84f,1470,"{'address': {'street1': '1834 Joe Battle Blvd', 'city': 'El Paso', 'state': 'TX', 'zipcode': '79936'}, 'geo': {'type': 'Point', 'coordinates': [-106.2655, 31.755423]}}"
59a47286cfa9a3a73e51e850,1469,"{'address': {'street1': '2510 Gulf Fwy S', 'city': 'League City', 'state': 'TX', 'zipcode': '77573'}, 'geo': {'type': 'Point', 'coordinates': [-95.093292, 29.47323]}}"
59a47286cfa9a3a73e51e851,1473,"{'address': {'street1': '8012 N 10th St', 'city': 'McAllen', 'state': 'TX', 'zipcode': '78504'}, 'geo': {'type': 'Point', 'coordinates': [-98.214592, 26.277658]}}"
59a47286cfa9a3a73e51e852,1474,"{'address': {'street1': '9845 Colerain Ave', 'city': 'Cincinnati', 'state': 'OH', 'zipcode': '45251'}, 'geo': {'type': 'Point', 'coordinates': [-84.59896, 39.25076]}}"
59a47286cfa9a3a73e51e853,1475,"{'address': {'street1': '13141 City Station Dr', 'city': 'Jacksonville', 'state': 'FL', 'zipcode': '32218'}, 'geo': {'type': 'Point', 'coordinates': [-81.633011, 30.481318]}}"
59a47286cfa9a3a73e51e854,1476,"{'address': {'street1': '1455 Stafford Market Pl', 'city': 'Stafford', 'state': 'VA', 'zipcode': '22556'}, 'geo': {'type': 'Point', 'coordinates': [-77.41209, 38.47249]}}"
59a47286cfa9a3a73e51e855,1477,"{'address': {'street1': '1979 Pavillion Wy', 'city': 'Lexington', 'state': 'KY', 'zipcode': '40509'}, 'geo': {'type': 'Point', 'coordinates': [-84.417923, 38.024441]}}"
59a47286cfa9a3a73e51e856,1478,"{'address': {'street1': '6416 Carlisle Pike', 'city': 'Mechanicsburg', 'state': 'PA', 'zipcode': '17050'}, 'geo': {'type': 'Point', 'coordinates': [-77.007545, 40.247852]}}"
59a47286cfa9a3a73e51e857,147,"{'address': {'street1': '237 Crossroads Blvd', 'city': 'Cary', 'state': 'NC', 'zipcode': '27518'}, 'geo': {'type': 'Point', 'coordinates': [-78.73716, 35.76342]}}"
59a47286cfa9a3a73e51e858,1480,"{'address': {'street1': '1281 Churchmans Rd', 'city': 'Newark', 'state': 'DE', 'zipcode': '19713'}, 'geo': {'type': 'Point', 'coordinates': [-75.661179, 39.691059]}}"
59a47286cfa9a3a73e51e859,1486,"{'address': {'street1': '5025 Jimmy Lee Smith Pkwy', 'city': 'Hiram', 'state': 'GA', 'zipcode': '30141'}, 'geo': {'type': 'Point', 'coordinates': [-84.74411, 33.889713]}}"
59a47286cfa9a3a73e51e85a,1481,"{'address': {'street1': '2440 W Happy Valley Rd', 'city': 'Phoenix', 'state': 'AZ', 'zipcode': '85085'}, 'geo': {'type': 'Point', 'coordinates': [-112.10809, 33.716125]}}"
59a47286cfa9a3a73e51e85b,1489,"{'address': {'street1': '700 N Edwards Blvd', 'city': 'Lake Geneva', 'state': 'WI', 'zipcode': '53147'}, 'geo': {'type': 'Point', 'coordinates': [-88.41808, 42.6007]}}"
59a47286cfa9a3a73e51e85c,1482,"{'address': {'street1': '18811 Bear Valley Rd', 'city': 'Apple Valley', 'state': 'CA', 'zipcode': '92308'}, 'geo': {'type': 'Point', 'coordinates': [-117.25175, 34.47018]}}"
59a47286cfa9a3a73e51e85d,148,"{'address': {'street1': '1515 W State Hwy 114', 'city': 'Grapevine', 'state': 'TX', 'zipcode': '76051'}, 'geo': {'type': 'Point', 'coordinates': [-97.095222, 32.928673]}}"
59a47287cfa9a3a73e51e85e,1488,"{'address': {'street1': '398 Universal Dr N', 'city': 'North Haven', 'state': 'CT', 'zipcode': '06473'}, 'geo': {'type': 'Point', 'coordinates': [-72.86852, 41.35174]}}"
59a47287cfa9a3a73e51e85f,1492,"{'address': {'street1': '214 Hinton Oaks Blvd', 'city': 'Knightdale', 'state': 'NC', 'zipcode': '27545'}, 'geo': {'type': 'Point', 'coordinates': [-78.51304, 35.79744]}}"
59a47287cfa9a3a73e51e860,1491,"{'address': {'street1': '18085 Nw Evergreen Pkwy', 'city': 'Hillsboro', 'state': 'OR', 'zipcode': '97006'}, 'geo': {'type': 'Point', 'coordinates': [-122.8631, 45.53969]}}"
59a47287cfa9a3a73e51e861,1494,"{'address': {'street1': '9581 Sage Meadow Trail', 'city': 'Fort Worth', 'state': 'TX', 'zipcode': '76177'}, 'geo': {'type': 'Point', 'coordinates': [-97.315818, 32.912228]}}"
59a47287cfa9a3a73e51e862,1496,"{'address': {'street1': 'Villa Fontana', 'city': 'Carolina', 'state': 'PR', 'zipcode': '00983'}, 'geo': {'type': 'Point', 'coordinates': [-65.9688829, 18.3912915]}}"
59a47287cfa9a3a73e51e863,149,"{'address': {'street1': '1717 York Rd', 'city': 'Timonium', 'state': 'MD', 'zipcode': '21093'}, 'geo': {'type': 'Point', 'coordinates': [-76.618835, 39.426956]}}"
59a47287cfa9a3a73e51e864,1499,"{'address': {'street1': '7308 S Olympia Ave', 'city': 'Tulsa', 'state': 'OK', 'zipcode': '74132'}, 'geo': {'type': 'Point', 'coordinates': [-96.00509, 36.05953]}}"
59a47287cfa9a3a73e51e865,1498,"{'address': {'street1': '1131 5th Street', 'city': 'Miami Beach', 'state': 'FL', 'zipcode': '33139'}, 'geo': {'type': 'Point', 'coordinates': [-80.14063, 25.77424]}}"
59a47287cfa9a3a73e51e866,14,"{'address': {'street1': '4050 Hwy 52 N', 'city': 'Rochester', 'state': 'MN', 'zipcode': '55901'}, 'geo': {'type': 'Point', 'coordinates': [-92.496895, 44.064365]}}"
59a47287cfa9a3a73e51e867,1501,"{'address': {'street1': '9130 N Skyview Ave', 'city': 'Kansas City', 'state': 'MO', 'zipcode': '64154'}, 'geo': {'type': 'Point', 'coordinates': [-94.6572, 39.25906]}}"
59a47287cfa9a3a73e51e868,1506,"{'address': {'street1': '2255 Springfield Ave', 'city': 'Vauxhall', 'state': 'NJ', 'zipcode': '07088'}, 'geo': {'type': 'Point', 'coordinates': [-74.28622, 40.71637]}}"
59a47287cfa9a3a73e51e869,1502,"{'address': {'street1': '10760 Nw 17th St', 'city': 'Miami', 'state': 'FL', 'zipcode': '33172'}, 'geo': {'type': 'Point', 'coordinates': [-80.36966, 25.78848]}}"
59a47287cfa9a3a73e51e86a,1503,"{'address': {'street1': '11905 S Dixie Hwy', 'city': 'Miami', 'state': 'FL', 'zipcode': '33156'}, 'geo': {'type': 'Point', 'coordinates': [-80.32548, 25.66004]}}"
59a47287cfa9a3a73e51e86b,1507,"{'address': {'street1': '4429 Pecanland Mall Dr', 'city': 'Monroe', 'state': 'LA', 'zipcode': '71203'}, 'geo': {'type': 'Point', 'coordinates': [-92.06699, 32.49862]}}"
59a47287cfa9a3a73e51e86c,1509,"{'address': {'street1': '2339 Claribel Rd', 'city': 'Riverbank', 'state': 'CA', 'zipcode': '95367'}, 'geo': {'type': 'Point', 'coordinates': [-120.95188, 37.71503]}}"
59a47287cfa9a3a73e51e86d,150,"{'address': {'street1': '888 Harriman Pl', 'city': 'San Bernardino', 'state': 'CA', 'zipcode': '92408'}, 'geo': {'type': 'Point', 'coordinates': [-117.26669, 34.06654]}}"
59a47287cfa9a3a73e51e86e,1526,"{'address': {'street1': '6300 E Highway 191', 'city': 'Odessa', 'state': 'TX', 'zipcode': '79762'}, 'geo': {'type': 'Point', 'coordinates': [-102.314454, 31.896518]}}"
59a47287cfa9a3a73e51e86f,1510,"{'address': {'street1': '6000 Sepulveda Blvd.', 'city': 'Culver City', 'state': 'CA', 'zipcode': '90230'}, 'geo': {'type': 'Point', 'coordinates': [-118.394938, 33.985787]}}"
59a47287cfa9a3a73e51e870,1513,"{'address': {'street1': '2441 North Maize Rd', 'city': 'Wichita', 'state': 'KS', 'zipcode': '67205'}, 'geo': {'type': 'Point', 'coordinates': [-97.462541, 37.728201]}}"
59a47287cfa9a3a73e51e871,1512,"{'address': {'street1': '1955 SE Delaware Ave', 'city': 'Ankeny', 'state': 'IA', 'zipcode': '50021'}, 'geo': {'type': 'Point', 'coordinates': [-93.57802, 41.71326]}}"
59a47287cfa9a3a73e51e872,1514,"{'address': {'street1': '1350 Highway 15 South', 'city': 'Hutchinson', 'state': 'MN', 'zipcode': '55350'}, 'geo': {'type': 'Point', 'coordinates': [-94.1902982, 45.0654909]}}"
59a47287cfa9a3a73e51e873,1515,"{'address': {'street1': '10136 Two Notch Rd', 'street2': 'Ste. 109D', 'city': 'Columbia', 'state': 'SC', 'zipcode': '29229'}, 'geo': {'type': 'Point', 'coordinates': [-80.88285, 34.1172]}}"
59a47287cfa9a3a73e51e874,1516,"{'address': {'street1': '761 Hwy 71 W', 'city': 'Bastrop', 'state': 'TX', 'zipcode': '78602'}, 'geo': {'type': 'Point', 'coordinates': [-97.35312, 30.11261]}}"
59a47287cfa9a3a73e51e875,1517,"{'address': {'street1': '5340 West Grand Parkway South', 'city': 'Richmond', 'state': 'TX', 'zipcode': '77406'}, 'geo': {'type': 'Point', 'coordinates': [-95.7068975, 29.6425663]}}"
59a47287cfa9a3a73e51e876,1520,"{'address': {'street1': '5102 Avenue U', 'street2': 'Ste 0171', 'city': 'Brooklyn', 'state': 'NY', 'zipcode': '11234'}, 'geo': {'type': 'Point', 'coordinates': [-73.9217, 40.60988]}}"
59a47287cfa9a3a73e51e877,1519,"{'address': {'street1': '175 Grandview Blvd', 'city': 'Madison', 'state': 'MS', 'zipcode': '39110'}, 'geo': {'type': 'Point', 'coordinates': [-90.13492, 32.46571]}}"
59a47287cfa9a3a73e51e878,1511,"{'address': {'street1': '13510 West Paxton St', 'city': 'Pacoima', 'state': 'CA', 'zipcode': '91331'}, 'geo': {'type': 'Point', 'coordinates': [-118.426925, 34.273151]}}"
59a47287cfa9a3a73e51e879,1528,"{'address': {'street1': '276 Retail Commons Parkway', 'city': 'Martinsburg', 'state': 'WV', 'zipcode': '25403'}, 'geo': {'type': 'Point', 'coordinates': [-77.9638869, 39.4562099]}}"
59a47287cfa9a3a73e51e87a,1527,"{'address': {'street1': '601 SE Wyoming Blvd', 'city': 'Casper', 'state': 'WY', 'zipcode': '82609'}, 'geo': {'type': 'Point', 'coordinates': [-106.2662132, 42.8437702]}}"
59a47287cfa9a3a73e51e87b,152,"{'address': {'street1': '6001 NW Loop 410', 'city': 'San Antonio', 'state': 'TX', 'zipcode': '78238'}, 'geo': {'type': 'Point', 'coordinates': [-98.615768, 29.471991]}}"
59a47287cfa9a3a73e51e87c,1530,"{'address': {'street1': '4155 Millenia Blvd', 'city': 'Orlando', 'state': 'FL', 'zipcode': '32839'}, 'geo': {'type': 'Point', 'coordinates': [-81.4287796, 28.490483]}}"
59a47287cfa9a3a73e51e87d,1531,"{'address': {'street1': '52 E 14th St', 'street2': '#64', 'city': 'New York', 'state': 'NY', 'zipcode': '10003'}, 'geo': {'type': 'Point', 'coordinates': [-73.9905737, 40.7349109]}}"
59a47287cfa9a3a73e51e87e,1532,"{'address': {'street1': '84 Middlesex Turnpike', 'city': 'Burlington', 'state': 'MA', 'zipcode': '01803'}, 'geo': {'type': 'Point', 'coordinates': [-71.2160325, 42.4790444]}}"
59a47287cfa9a3a73e51e87f,1533,"{'address': {'street1': '11160 Rancho Carmel Drive', 'city': 'San Diego', 'state': 'CA', 'zipcode': '92128'}, 'geo': {'type': 'Point', 'coordinates': [-117.08441, 32.9775]}}"
59a47287cfa9a3a73e51e880,1534,"{'address': {'street1': '259 Burgess Rd', 'city': 'Harrisonburg', 'state': 'VA', 'zipcode': '22801'}, 'geo': {'type': 'Point', 'coordinates': [-78.849162, 38.433507]}}"
59a47287cfa9a3a73e51e881,1535,"{'address': {'street1': '125 18th Street', 'city': 'Jersey City', 'state': 'NJ', 'zipcode': '07310'}, 'geo': {'type': 'Point', 'coordinates': [-74.0406545, 40.7344915]}}"
59a47287cfa9a3a73e51e882,155,"{'address': {'street1': '1701 South 40 Drive', 'city': 'Greensboro', 'state': 'NC', 'zipcode': '27407'}, 'geo': {'type': 'Point', 'coordinates': [-79.888687, 36.05294]}}"
59a47287cfa9a3a73e51e883,1538,"{'address': {'street1': '1202 New Brunswick Ave', 'city': 'Phillipsburg', 'state': 'NJ', 'zipcode': '08865'}, 'geo': {'type': 'Point', 'coordinates': [-75.1395919, 40.6731155]}}"
59a47287cfa9a3a73e51e884,1537,"{'address': {'street1': '2415 Via Campo', 'city': 'Montebello', 'state': 'CA', 'zipcode': '90640'}, 'geo': {'type': 'Point', 'coordinates': [-118.12156, 34.031778]}}"
59a47287cfa9a3a73e51e885,1539,"{'address': {'street1': '18700 Veterans Blvd', 'street2': 'Unit 13', 'city': 'Port Charlotte', 'state': 'FL', 'zipcode': '33954'}, 'geo': {'type': 'Point', 'coordinates': [-82.145239, 27.013718]}}"
59a47287cfa9a3a73e51e886,153,"{'address': {'street1': '865 E Kemper Rd', 'city': 'Springdale', 'state': 'OH', 'zipcode': '45246'}, 'geo': {'type': 'Point', 'coordinates': [-84.457413, 39.285713]}}"
59a47287cfa9a3a73e51e887,1540,"{'address': {'street1': '1800 McFarland Blvd. E', 'city': 'Tuscaloosa', 'state': 'AL', 'zipcode': '35404'}, 'geo': {'type': 'Point', 'coordinates': [-87.5309476, 33.1909524]}}"
59a47287cfa9a3a73e51e888,1541,"{'address': {'street1': '7550 Commons Blvd', 'city': 'Victor', 'state': 'NY', 'zipcode': '14564'}, 'geo': {'type': 'Point', 'coordinates': [-77.44927, 43.03403]}}"
59a47287cfa9a3a73e51e889,1542,"{'address': {'street1': '3780 Veterans Memorial Blvd', 'city': 'Metairie', 'state': 'LA', 'zipcode': '70002'}, 'geo': {'type': 'Point', 'coordinates': [-90.161, 30.002]}}"
59a47287cfa9a3a73e51e88a,1545,"{'address': {'street1': '8725 Memorial Blvd', 'city': 'Port Arthur', 'state': 'TX', 'zipcode': '77640'}, 'geo': {'type': 'Point', 'coordinates': [-93.99523, 29.94613]}}"
59a47287cfa9a3a73e51e88b,154,"{'address': {'street1': '650 Eastgate South Dr', 'city': 'Cincinnati', 'state': 'OH', 'zipcode': '45245'}, 'geo': {'type': 'Point', 'coordinates': [-84.275215, 39.098297]}}"
59a47287cfa9a3a73e51e88c,163,"{'address': {'street1': '2643 Housley Rd', 'city': 'Annapolis', 'state': 'MD', 'zipcode': '21401'}, 'geo': {'type': 'Point', 'coordinates': [-76.555206, 38.985939]}}"
59a47287cfa9a3a73e51e88d,156,"{'address': {'street1': '5800 Britton Pkwy', 'city': 'Dublin', 'state': 'OH', 'zipcode': '43016'}, 'geo': {'type': 'Point', 'coordinates': [-83.136299, 40.07246]}}"
59a47287cfa9a3a73e51e88e,157,"{'address': {'street1': '4601 East Colonial Drive', 'city': 'Orlando', 'state': 'FL', 'zipcode': '32803'}, 'geo': {'type': 'Point', 'coordinates': [-81.329285, 28.553522]}}"
59a47287cfa9a3a73e51e88f,158,"{'address': {'street1': '1980 Griffith Rd', 'city': 'Winston Salem', 'state': 'NC', 'zipcode': '27103'}, 'geo': {'type': 'Point', 'coordinates': [-80.308685, 36.063457]}}"
59a47287cfa9a3a73e51e890,15,"{'address': {'street1': '8301 3rd St N', 'city': 'Oakdale', 'state': 'MN', 'zipcode': '55128'}, 'geo': {'type': 'Point', 'coordinates': [-92.936394, 44.950054]}}"
59a47287cfa9a3a73e51e891,159,"{'address': {'street1': '5200 Campbell Blvd', 'city': 'Nottingham', 'state': 'MD', 'zipcode': '21236'}, 'geo': {'type': 'Point', 'coordinates': [-76.454475, 39.372471]}}"
59a47287cfa9a3a73e51e892,160,"{'address': {'street1': '5454 New Hope Commons Dr', 'city': 'Durham', 'state': 'NC', 'zipcode': '27707'}, 'geo': {'type': 'Point', 'coordinates': [-79.000542, 35.954647]}}"
59a47287cfa9a3a73e51e893,161,"{'address': {'street1': '100 Meijer Dr.', 'city': 'Florence', 'state': 'KY', 'zipcode': '41042'}, 'geo': {'type': 'Point', 'coordinates': [-84.636383, 39.014843]}}"
59a47287cfa9a3a73e51e894,162,"{'address': {'street1': '7400 Brookpark Rd', 'city': 'Cleveland', 'state': 'OH', 'zipcode': '44129'}, 'geo': {'type': 'Point', 'coordinates': [-81.736519, 41.419174]}}"
59a47287cfa9a3a73e51e895,1536,"{'address': {'street1': '3000 East Highland Drive', 'street2': 'Ste 400', 'city': 'Jonesboro', 'state': 'AR', 'zipcode': '72401'}, 'geo': {'type': 'Point', 'coordinates': [-79.830226, 40.4071615]}}"
59a47287cfa9a3a73e51e896,164,"{'address': {'street1': '8682 Park Meadows Center Dr', 'city': 'Lone Tree', 'state': 'CO', 'zipcode': '80124'}, 'geo': {'type': 'Point', 'coordinates': [-104.8744, 39.557278]}}"
59a47287cfa9a3a73e51e897,1658,"{'address': {'street1': '250 Granite Street', 'street2': '#1098', 'city': 'Braintree', 'state': 'MA', 'zipcode': '02184'}, 'geo': {'type': 'Point', 'coordinates': [-71.0228, 42.2166]}}"
59a47287cfa9a3a73e51e898,1667,"{'address': {'street1': '999 South Washington Street', 'street2': '#E131', 'city': 'North Attleboro', 'state': 'MA', 'zipcode': '02760'}, 'geo': {'type': 'Point', 'coordinates': [-71.3501, 41.9443]}}"
59a47287cfa9a3a73e51e899,1659,"{'address': {'street1': '1500 South Willow Street', 'street2': '#N115', 'city': 'Manchester', 'state': 'NH', 'zipcode': '03103'}, 'geo': {'type': 'Point', 'coordinates': [-71.435981, 42.954145]}}"
59a47287cfa9a3a73e51e89a,1660,"{'address': {'street1': '6000 Glades Road', 'street2': '#1097', 'city': 'Boca Raton', 'state': 'FL', 'zipcode': '33431'}, 'geo': {'type': 'Point', 'coordinates': [-80.134027, 26.364756]}}"
59a47287cfa9a3a73e51e89b,1664,"{'address': {'street1': '13350 Dallas Parkway', 'street2': '#3475', 'city': 'Dallas', 'state': 'TX', 'zipcode': '75240'}, 'geo': {'type': 'Point', 'coordinates': [-96.821136, 32.931615]}}"
59a47287cfa9a3a73e51e89c,1663,"{'address': {'street1': '99 Rockingham Park Blvd', 'street2': '#E127B', 'city': 'Salem', 'state': 'NH', 'zipcode': '03079'}, 'geo': {'type': 'Point', 'coordinates': [-71.225321, 42.767305]}}"
59a47287cfa9a3a73e51e89d,1665,"{'address': {'street1': '11401 N.W. 12 Street', 'street2': 'STE #117A', 'city': 'Miami', 'state': 'FL', 'zipcode': '33172'}, 'geo': {'type': 'Point', 'coordinates': [-80.377607, 25.786696]}}"
59a47287cfa9a3a73e51e89e,1662,"{'address': {'street1': '100 CambridgeSide Place', 'street2': '#W224', 'city': 'Cambridge', 'state': 'MA', 'zipcode': '02141'}, 'geo': {'type': 'Point', 'coordinates': [-71.076376, 42.367101]}}"
59a47287cfa9a3a73e51e89f,165,"{'address': {'street1': '2755 Germantown Pkwy', 'city': 'Memphis', 'state': 'TN', 'zipcode': '38133'}, 'geo': {'type': 'Point', 'coordinates': [-89.792839, 35.201088]}}"
59a47287cfa9a3a73e51e8a0,1674,"{'address': {'street1': '825 Dulaney Valley Rd', 'street2': '#3245', 'city': 'Towson', 'state': 'MD', 'zipcode': '21204'}, 'geo': {'type': 'Point', 'coordinates': [-76.59934, 39.40377]}}"
59a47287cfa9a3a73e51e8a1,1673,"{'address': {'street1': '2800 N. Main Street', 'street2': '#272', 'city': 'Santa Ana', 'state': 'CA', 'zipcode': '92705'}, 'geo': {'type': 'Point', 'coordinates': [-117.867444, 33.77649]}}"
59a47287cfa9a3a73e51e8a2,1679,"{'address': {'street1': '1178 Burnsville Center', 'street2': '#2057', 'city': 'Burnsville', 'state': 'MN', 'zipcode': '55306'}, 'geo': {'type': 'Point', 'coordinates': [-93.288968, 44.743838]}}"
59a47287cfa9a3a73e51e8a3,1677,"{'address': {'street1': '4101 West Division Street', 'street2': '#B0019', 'city': 'St. Cloud', 'state': 'MN', 'zipcode': '56301'}, 'geo': {'type': 'Point', 'coordinates': [-94.212963, 45.553496]}}"
59a47287cfa9a3a73e51e8a4,168,"{'address': {'street1': '7830 Plaza Blvd', 'city': 'Mentor', 'state': 'OH', 'zipcode': '44060'}, 'geo': {'type': 'Point', 'coordinates': [-81.365799, 41.658512]}}"
59a47287cfa9a3a73e51e8a5,167,"{'address': {'street1': '1550 Lake Woodlands Dr', 'city': 'The Woodlands', 'state': 'TX', 'zipcode': '77380'}, 'geo': {'type': 'Point', 'coordinates': [-95.458916, 30.168343]}}"
59a47287cfa9a3a73e51e8a6,166,"{'address': {'street1': '1541 Carl D Silver Pkwy', 'city': 'Fredericksburg', 'state': 'VA', 'zipcode': '22401'}, 'geo': {'type': 'Point', 'coordinates': [-77.505241, 38.303417]}}"
59a47287cfa9a3a73e51e8a7,1676,"{'address': {'street1': '6301 NW Loop 410', 'street2': 'Suite T11', 'city': 'San Antonio', 'state': 'TX', 'zipcode': '78238'}, 'geo': {'type': 'Point', 'coordinates': [-98.620834, 29.468969]}}"
59a47287cfa9a3a73e51e8a8,169,"{'address': {'street1': '8925 Towne And Country Cir', 'city': 'Knoxville', 'state': 'TN', 'zipcode': '37923'}, 'geo': {'type': 'Point', 'coordinates': [-84.082726, 35.917561]}}"
59a47287cfa9a3a73e51e8a9,171,"{'address': {'street1': '7771 Winchester Rd', 'city': 'Memphis', 'state': 'TN', 'zipcode': '38125'}, 'geo': {'type': 'Point', 'coordinates': [-89.804939, 35.047077]}}"
59a47287cfa9a3a73e51e8aa,174,"{'address': {'street1': '2034 Skibo Rd', 'city': 'Fayetteville', 'state': 'NC', 'zipcode': '28314'}, 'geo': {'type': 'Point', 'coordinates': [-78.97499, 35.054249]}}"
59a47287cfa9a3a73e51e8ab,172,"{'address': {'street1': '2311 Gallatin Pike N', 'city': 'Madison', 'state': 'TN', 'zipcode': '37115'}, 'geo': {'type': 'Point', 'coordinates': [-86.68396, 36.305931]}}"
59a47287cfa9a3a73e51e8ac,16,"{'address': {'street1': '4100 University Ave', 'street2': 'Ste 240', 'city': 'West Des Moines', 'state': 'IA', 'zipcode': '50265'}, 'geo': {'type': 'Point', 'coordinates': [-93.760139, 41.599323]}}"
59a47287cfa9a3a73e51e8ad,175,"{'address': {'street1': '3054 E Franklin Blvd', 'city': 'Gastonia', 'state': 'NC', 'zipcode': '28056'}, 'geo': {'type': 'Point', 'coordinates': [-81.122742, 35.260777]}}"
59a47287cfa9a3a73e51e8ae,170,"{'address': {'street1': '1600 Galleria Blvd', 'city': 'Brentwood', 'state': 'TN', 'zipcode': '37027'}, 'geo': {'type': 'Point', 'coordinates': [-86.809196, 35.971329]}}"
59a47287cfa9a3a73e51e8af,1760,"{'address': {'street1': '1200 N. Muldoon Rd', 'street2': 'Suite G', 'city': 'Anchorage', 'state': 'AK', 'zipcode': '99504'}, 'geo': {'type': 'Point', 'coordinates': [-149.7414524, 61.2311804]}}"
59a47287cfa9a3a73e51e8b0,1776,"{'address': {'street1': '2300 Petrie Lane', 'city': 'Lanham', 'state': 'MD', 'zipcode': '20706'}, 'geo': {'type': 'Point', 'coordinates': [-76.840031, 38.965273]}}"
59a47287cfa9a3a73e51e8b1,1767,"{'address': {'street1': '9839 Rea Rd', 'city': 'Charlotte', 'state': 'NC', 'zipcode': '28277'}, 'geo': {'type': 'Point', 'coordinates': [-80.80406, 35.03367]}}"
